,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[469],3.998,0.0,3.998,3.998
likelihood[470],4.042,1.687,0.815,7.436
likelihood[471],4.938,0.0,4.938,4.938
likelihood[472],2.686,0.0,2.686,2.686
likelihood[473],3.766,0.0,3.766,3.766
likelihood[474],4.032,1.722,0.73,7.416
likelihood[475],4.66,0.0,4.66,4.66
likelihood[476],3.687,0.0,3.687,3.687
likelihood[477],0.978,0.0,0.978,0.978
likelihood[478],6.126,0.0,6.126,6.126
likelihood[479],2.096,0.0,2.096,2.096
likelihood[480],5.626,0.0,5.626,5.626
likelihood[481],2.966,0.0,2.966,2.966
likelihood[482],4.087,0.0,4.087,4.087
likelihood[483],4.027,1.745,0.692,7.518
likelihood[484],5.899,0.0,5.899,5.899
likelihood[485],4.293,0.0,4.293,4.293
likelihood[486],3.579,0.0,3.579,3.579
likelihood[487],4.017,1.76,0.669,7.607
likelihood[488],4.194,0.0,4.194,4.194
likelihood[489],2.511,0.0,2.511,2.511
likelihood[490],4.036,1.712,0.74,7.402
likelihood[491],4.064,0.0,4.064,4.064
likelihood[492],2.295,0.0,2.295,2.295
likelihood[493],4.045,1.704,0.531,7.184
likelihood[494],6.273,0.0,6.273,6.273
likelihood[495],2.509,0.0,2.509,2.509
likelihood[496],1.895,0.0,1.895,1.895
likelihood[497],4.026,1.746,0.557,7.433
likelihood[498],4.927,0.0,4.927,4.927
likelihood[499],3.425,0.0,3.425,3.425
likelihood[500],3.833,0.0,3.833,3.833
likelihood[501],4.038,1.737,0.749,7.518
likelihood[502],6.416,0.0,6.416,6.416
likelihood[503],3.56,0.0,3.56,3.56
likelihood[504],0.262,0.0,0.262,0.262
likelihood[505],4.036,1.746,0.625,7.47
likelihood[506],4.605,0.0,4.605,4.605
likelihood[507],4.665,0.0,4.665,4.665
likelihood[508],2.088,0.0,2.088,2.088
likelihood[509],6.857,0.0,6.857,6.857
likelihood[510],3.512,0.0,3.512,3.512
likelihood[511],3.148,0.0,3.148,3.148
likelihood[512],5.896,0.0,5.896,5.896
likelihood[513],3.152,0.0,3.152,3.152
likelihood[514],4.458,0.0,4.458,4.458
likelihood[515],2.556,0.0,2.556,2.556
likelihood[516],3.819,0.0,3.819,3.819
likelihood[517],4.673,0.0,4.673,4.673
likelihood[518],4.038,1.724,0.61,7.355
likelihood[519],2.997,0.0,2.997,2.997
likelihood[520],1.308,0.0,1.308,1.308
likelihood[521],4.693,0.0,4.693,4.693
likelihood[522],1.095,0.0,1.095,1.095
likelihood[523],4.533,0.0,4.533,4.533
likelihood[524],3.479,0.0,3.479,3.479
likelihood[525],4.054,1.718,0.603,7.366
likelihood[526],2.199,0.0,2.199,2.199
likelihood[527],4.974,0.0,4.974,4.974
likelihood[528],4.58,0.0,4.58,4.58
likelihood[529],2.848,0.0,2.848,2.848
likelihood[530],4.344,0.0,4.344,4.344
likelihood[531],3.508,0.0,3.508,3.508
likelihood[532],1.125,0.0,1.125,1.125
likelihood[533],3.301,0.0,3.301,3.301
likelihood[534],2.132,0.0,2.132,2.132
likelihood[535],2.853,0.0,2.853,2.853
likelihood[536],3.501,0.0,3.501,3.501
likelihood[537],3.16,0.0,3.16,3.16
likelihood[538],4.034,1.741,0.603,7.42
likelihood[539],4.328,0.0,4.328,4.328
likelihood[540],3.665,0.0,3.665,3.665
likelihood[541],2.678,0.0,2.678,2.678
likelihood[542],4.065,1.719,0.761,7.498
likelihood[543],4.822,0.0,4.822,4.822
likelihood[544],4.39,0.0,4.39,4.39
likelihood[545],2.096,0.0,2.096,2.096
likelihood[546],4.03,1.71,0.828,7.451
likelihood[547],3.593,0.0,3.593,3.593
likelihood[548],1.379,0.0,1.379,1.379
likelihood[549],0.262,0.0,0.262,0.262
likelihood[550],3.419,0.0,3.419,3.419
likelihood[551],3.372,0.0,3.372,3.372
likelihood[552],1.74,0.0,1.74,1.74
likelihood[553],4.042,1.734,0.498,7.351
likelihood[554],6.126,0.0,6.126,6.126
likelihood[555],3.745,0.0,3.745,3.745
likelihood[556],0.262,0.0,0.262,0.262
likelihood[557],4.012,1.741,0.533,7.403
likelihood[558],5.903,0.0,5.903,5.903
likelihood[559],0.464,0.0,0.464,0.464
likelihood[560],4.031,1.721,0.626,7.36
likelihood[561],4.371,0.0,4.371,4.371
likelihood[562],4.269,0.0,4.269,4.269
likelihood[563],4.026,1.715,0.621,7.31
likelihood[564],5.962,0.0,5.962,5.962
likelihood[565],2.276,0.0,2.276,2.276
likelihood[566],1.379,0.0,1.379,1.379
likelihood[567],4.042,1.702,0.809,7.452
likelihood[568],5.31,0.0,5.31,5.31
likelihood[569],4.598,0.0,4.598,4.598
likelihood[570],3.864,0.0,3.864,3.864
likelihood[571],4.036,1.72,0.667,7.379
likelihood[572],5.583,0.0,5.583,5.583
likelihood[573],4.384,0.0,4.384,4.384
likelihood[574],2.768,0.0,2.768,2.768
likelihood[575],4.033,1.757,0.547,7.431
likelihood[576],4.652,0.0,4.652,4.652
likelihood[577],3.925,0.0,3.925,3.925
likelihood[578],3.508,0.0,3.508,3.508
likelihood[579],4.041,1.735,0.604,7.417
likelihood[580],5.508,0.0,5.508,5.508
likelihood[581],4.364,0.0,4.364,4.364
likelihood[582],2.509,0.0,2.509,2.509
likelihood[583],4.028,1.72,0.686,7.459
likelihood[584],4.771,0.0,4.771,4.771
likelihood[585],4.397,0.0,4.397,4.397
likelihood[586],4.04,1.703,0.803,7.457
likelihood[587],5.264,0.0,5.264,5.264
likelihood[588],2.985,0.0,2.985,2.985
likelihood[589],2.059,0.0,2.059,2.059
likelihood[590],4.05,1.716,0.549,7.263
likelihood[591],4.352,0.0,4.352,4.352
likelihood[592],2.142,0.0,2.142,2.142
likelihood[593],1.445,0.0,1.445,1.445
likelihood[594],6.349,0.0,6.349,6.349
likelihood[595],4.423,0.0,4.423,4.423
likelihood[596],1.848,0.0,1.848,1.848
likelihood[597],4.029,1.716,0.768,7.52
likelihood[598],5.157,0.0,5.157,5.157
likelihood[599],3.344,0.0,3.344,3.344
likelihood[600],3.396,0.0,3.396,3.396
likelihood[601],3.287,0.0,3.287,3.287
likelihood[602],4.461,0.0,4.461,4.461
likelihood[603],4.021,1.699,0.693,7.383
likelihood[604],3.413,0.0,3.413,3.413
likelihood[605],3.206,1.73,-0.318,6.54
likelihood[606],0.978,0.0,0.978,0.978
likelihood[607],4.073,1.748,0.655,7.473
likelihood[608],5.868,0.0,5.868,5.868
likelihood[609],3.243,1.73,0.001,6.807
likelihood[610],1.085,0.0,1.085,1.085
likelihood[611],4.062,1.728,0.653,7.496
likelihood[612],6.249,0.0,6.249,6.249
likelihood[613],3.195,1.735,-0.097,6.666
likelihood[614],1.112,0.0,1.112,1.112
likelihood[615],4.086,1.701,0.811,7.484
likelihood[616],5.523,0.0,5.523,5.523
likelihood[617],3.181,1.693,-0.127,6.492
likelihood[618],1.79,0.0,1.79,1.79
likelihood[619],4.085,1.726,0.806,7.42
likelihood[620],6.185,0.0,6.185,6.185
likelihood[621],3.219,1.732,-0.172,6.613
likelihood[622],3.663,0.0,3.663,3.663
likelihood[623],4.128,1.705,0.822,7.512
likelihood[624],5.16,0.0,5.16,5.16
likelihood[625],3.208,1.741,-0.195,6.629
likelihood[626],3.954,0.0,3.954,3.954
likelihood[627],4.086,1.687,0.825,7.412
likelihood[628],6.625,0.0,6.625,6.625
likelihood[629],3.29,1.747,0.079,6.831
likelihood[630],2.919,0.0,2.919,2.919
likelihood[631],4.142,1.684,0.897,7.546
likelihood[632],5.572,0.0,5.572,5.572
likelihood[633],3.235,1.737,-0.246,6.538
likelihood[634],1.154,0.0,1.154,1.154
likelihood[635],4.087,1.737,0.768,7.547
likelihood[636],5.962,0.0,5.962,5.962
likelihood[637],3.228,1.733,-0.215,6.57
likelihood[638],0.358,0.0,0.358,0.358
likelihood[639],4.064,1.738,0.573,7.326
likelihood[640],4.681,0.0,4.681,4.681
likelihood[641],3.203,1.733,-0.097,6.68
likelihood[642],3.494,0.0,3.494,3.494
likelihood[643],4.073,1.715,0.715,7.381
likelihood[644],2.049,0.0,2.049,2.049
likelihood[645],3.23,1.714,-0.213,6.457
likelihood[646],1.844,0.0,1.844,1.844
likelihood[647],4.084,1.701,0.705,7.393
likelihood[648],4.113,0.0,4.113,4.113
likelihood[649],3.253,1.689,-0.082,6.482
likelihood[650],4.126,1.708,0.814,7.382
likelihood[651],5.046,0.0,5.046,5.046
likelihood[652],3.199,1.71,-0.271,6.484
likelihood[653],4.512,0.0,4.512,4.512
likelihood[654],4.077,1.709,0.622,7.304
likelihood[655],0.765,0.0,0.765,0.765
likelihood[656],3.211,1.692,0.047,6.675
likelihood[657],0.182,0.0,0.182,0.182
likelihood[658],4.065,1.736,0.588,7.429
likelihood[659],6.516,0.0,6.516,6.516
likelihood[660],3.235,1.751,-0.337,6.531
likelihood[661],4.147,1.728,0.733,7.492
likelihood[662],5.206,0.0,5.206,5.206
likelihood[663],3.229,1.739,-0.122,6.647
likelihood[664],0.779,0.0,0.779,0.779
likelihood[665],4.076,1.688,1.017,7.625
likelihood[666],3.66,0.0,3.66,3.66
likelihood[667],3.236,1.694,0.002,6.696
likelihood[668],2.332,0.0,2.332,2.332
likelihood[669],4.138,1.734,0.795,7.515
likelihood[670],5.333,0.0,5.333,5.333
likelihood[671],2.802,0.0,2.802,2.802
likelihood[672],4.418,0.0,4.418,4.418
likelihood[673],2.436,0.0,2.436,2.436
likelihood[674],2.193,0.0,2.193,2.193
likelihood[675],4.135,0.0,4.135,4.135
likelihood[676],4.145,0.0,4.145,4.145
likelihood[677],4.246,0.0,4.246,4.246
likelihood[678],4.366,0.0,4.366,4.366
likelihood[679],4.022,1.699,0.721,7.381
likelihood[680],2.867,0.0,2.867,2.867
likelihood[681],4.102,0.0,4.102,4.102
likelihood[682],4.537,0.0,4.537,4.537
likelihood[683],4.043,1.707,0.712,7.393
likelihood[684],1.3,0.0,1.3,1.3
likelihood[685],3.197,1.731,-0.298,6.43
likelihood[686],2.184,0.0,2.184,2.184
likelihood[687],4.079,1.704,0.677,7.36
likelihood[688],1.971,0.0,1.971,1.971
likelihood[689],3.268,1.708,-0.078,6.629
likelihood[690],1.197,0.0,1.197,1.197
likelihood[691],4.128,1.72,0.639,7.36
likelihood[692],5.747,0.0,5.747,5.747
likelihood[693],3.205,1.736,-0.179,6.592
likelihood[694],2.941,0.0,2.941,2.941
likelihood[695],4.072,1.705,0.664,7.359
likelihood[696],4.449,0.0,4.449,4.449
likelihood[697],3.203,1.709,-0.124,6.497
likelihood[698],4.104,1.729,0.696,7.546
likelihood[699],4.593,0.0,4.593,4.593
likelihood[700],3.294,1.712,0.078,6.731
likelihood[701],2.022,0.0,2.022,2.022
likelihood[702],4.156,1.727,0.81,7.49
likelihood[703],5.065,0.0,5.065,5.065
likelihood[704],3.209,1.704,-0.112,6.522
likelihood[705],4.088,1.713,0.906,7.554
likelihood[706],5.257,0.0,5.257,5.257
likelihood[707],3.211,1.684,-0.124,6.429
likelihood[708],4.073,1.733,0.598,7.319
likelihood[709],6.399,0.0,6.399,6.399
likelihood[710],3.251,1.742,-0.102,6.692
likelihood[711],0.113,0.0,0.113,0.113
likelihood[712],4.104,1.733,0.657,7.426
likelihood[713],4.24,0.0,4.24,4.24
likelihood[714],5.543,0.0,5.543,5.543
likelihood[715],3.334,0.0,3.334,3.334
likelihood[716],5.825,0.0,5.825,5.825
likelihood[717],5.154,0.0,5.154,5.154
likelihood[718],4.021,1.74,0.514,7.319
likelihood[719],4.751,0.0,4.751,4.751
likelihood[720],3.23,1.729,-0.225,6.545
likelihood[721],2.653,0.0,2.653,2.653
likelihood[722],4.086,1.723,0.667,7.425
likelihood[723],4.43,0.0,4.43,4.43
likelihood[724],3.216,1.734,-0.217,6.61
likelihood[725],1.479,0.0,1.479,1.479
likelihood[726],4.078,1.717,0.676,7.342
likelihood[727],4.58,0.0,4.58,4.58
likelihood[728],3.231,1.688,-0.045,6.546
likelihood[729],2.241,0.0,2.241,2.241
likelihood[730],4.084,1.729,0.751,7.491
likelihood[731],5.399,0.0,5.399,5.399
likelihood[732],3.274,1.734,-0.212,6.592
likelihood[733],0.199,0.0,0.199,0.199
likelihood[734],4.147,1.712,0.603,7.223
likelihood[735],2.918,0.0,2.918,2.918
likelihood[736],3.217,1.729,-0.215,6.54
likelihood[737],4.09,1.716,0.716,7.411
likelihood[738],4.861,0.0,4.861,4.861
likelihood[739],3.253,1.717,-0.107,6.597
likelihood[740],0.912,0.0,0.912,0.912
likelihood[741],4.148,1.7,0.681,7.295
likelihood[742],5.325,0.0,5.325,5.325
likelihood[743],3.248,1.699,-0.088,6.599
likelihood[744],2.404,0.0,2.404,2.404
likelihood[745],4.104,1.728,0.913,7.706
likelihood[746],4.589,0.0,4.589,4.589
likelihood[747],3.281,1.728,-0.017,6.709
likelihood[748],0.806,0.0,0.806,0.806
likelihood[749],4.128,1.723,0.91,7.589
likelihood[750],6.045,0.0,6.045,6.045
likelihood[751],3.253,1.706,-0.017,6.581
likelihood[752],3.58,0.0,3.58,3.58
likelihood[753],4.124,1.733,0.788,7.524
likelihood[754],1.396,0.0,1.396,1.396
likelihood[755],3.296,1.703,-0.013,6.692
likelihood[756],1.915,0.0,1.915,1.915
likelihood[757],4.163,1.706,0.876,7.439
likelihood[758],2.698,0.0,2.698,2.698
likelihood[759],3.196,1.713,-0.226,6.502
likelihood[760],0.94,0.0,0.94,0.94
likelihood[761],4.068,1.703,0.778,7.449
likelihood[762],5.869,0.0,5.869,5.869
likelihood[763],3.268,1.706,-0.156,6.465
likelihood[764],4.116,1.727,0.845,7.611
likelihood[765],5.354,0.0,5.354,5.354
likelihood[766],3.205,1.727,-0.177,6.586
likelihood[767],2.24,0.0,2.24,2.24
likelihood[768],4.047,1.688,0.875,7.508
likelihood[769],3.835,0.0,3.835,3.835
likelihood[770],3.268,1.748,-0.059,6.817
likelihood[771],1.617,0.0,1.617,1.617
likelihood[772],4.122,1.722,0.742,7.44
likelihood[773],4.834,0.0,4.834,4.834
likelihood[774],3.211,1.727,-0.136,6.72
likelihood[775],4.057,1.73,0.639,7.354
likelihood[776],5.444,0.0,5.444,5.444
likelihood[777],3.267,1.708,-0.192,6.536
likelihood[778],4.129,1.73,0.773,7.528
likelihood[779],5.016,0.0,5.016,5.016
likelihood[780],3.224,1.722,-0.166,6.555
likelihood[781],0.278,0.0,0.278,0.278
likelihood[782],4.085,1.728,0.932,7.647
likelihood[783],5.792,0.0,5.792,5.792
likelihood[784],3.277,1.745,0.014,6.804
likelihood[785],4.119,1.709,0.672,7.377
likelihood[786],4.87,0.0,4.87,4.87
likelihood[787],3.233,1.7,-0.059,6.608
likelihood[788],1.502,0.0,1.502,1.502
likelihood[789],4.079,1.731,0.768,7.506
likelihood[790],5.031,0.0,5.031,5.031
likelihood[791],3.286,1.752,0.028,6.814
likelihood[792],3.045,0.0,3.045,3.045
likelihood[793],4.125,1.742,0.7,7.511
likelihood[794],5.273,0.0,5.273,5.273
likelihood[795],3.218,1.727,-0.133,6.562
likelihood[796],0.963,0.0,0.963,0.963
likelihood[797],4.081,1.699,0.714,7.294
likelihood[798],5.742,0.0,5.742,5.742
likelihood[799],3.253,1.698,-0.011,6.672
likelihood[800],4.122,1.707,0.7,7.376
likelihood[801],5.576,0.0,5.576,5.576
likelihood[802],3.209,1.698,-0.152,6.452
likelihood[803],0.157,0.0,0.157,0.157
likelihood[804],4.091,1.689,0.706,7.38
likelihood[805],5.435,0.0,5.435,5.435
likelihood[806],3.265,1.759,-0.196,6.67
likelihood[807],1.696,0.0,1.696,1.696
likelihood[808],4.129,1.726,0.831,7.574
likelihood[809],4.188,0.0,4.188,4.188
likelihood[810],3.199,1.732,-0.141,6.593
likelihood[811],1.105,0.0,1.105,1.105
likelihood[812],4.077,1.736,0.552,7.326
likelihood[813],5.737,0.0,5.737,5.737
likelihood[814],3.265,1.734,-0.125,6.656
likelihood[815],1.384,0.0,1.384,1.384
likelihood[816],4.116,1.715,0.746,7.364
likelihood[817],5.538,0.0,5.538,5.538
likelihood[818],3.231,1.702,-0.161,6.522
likelihood[819],4.08,1.726,0.667,7.437
likelihood[820],5.712,0.0,5.712,5.712
likelihood[821],3.254,1.717,-0.025,6.653
likelihood[822],4.116,1.722,0.691,7.464
likelihood[823],5.561,0.0,5.561,5.561
likelihood[824],3.226,1.741,-0.071,6.697
likelihood[825],4.066,1.749,0.721,7.525
likelihood[826],5.283,0.0,5.283,5.283
likelihood[827],3.239,1.703,-0.032,6.681
likelihood[828],4.126,1.711,0.797,7.486
likelihood[829],5.48,0.0,5.48,5.48
likelihood[830],3.202,1.753,-0.442,6.449
likelihood[831],3.801,0.0,3.801,3.801
likelihood[832],4.105,1.711,0.824,7.513
likelihood[833],5.391,0.0,5.391,5.391
likelihood[834],3.265,1.743,-0.128,6.603
likelihood[835],3.403,0.0,3.403,3.403
likelihood[836],4.151,1.679,0.674,7.302
likelihood[837],3.841,0.0,3.841,3.841
likelihood[838],3.227,1.724,-0.082,6.671
likelihood[839],0.255,0.0,0.255,0.255
likelihood[840],4.059,1.749,0.583,7.477
likelihood[841],5.629,0.0,5.629,5.629
likelihood[842],3.242,1.715,-0.115,6.605
likelihood[843],2.245,0.0,2.245,2.245
likelihood[844],4.113,1.731,0.907,7.638
likelihood[845],5.823,0.0,5.823,5.823
likelihood[846],3.207,1.703,-0.112,6.464
likelihood[847],4.085,1.691,0.889,7.442
likelihood[848],6.002,0.0,6.002,6.002
likelihood[849],3.297,1.747,-0.108,6.699
likelihood[850],4.177,1.719,0.841,7.467
likelihood[851],5.125,0.0,5.125,5.125
likelihood[852],3.245,1.722,-0.027,6.728
likelihood[853],1.191,0.0,1.191,1.191
likelihood[854],4.091,1.74,0.652,7.401
likelihood[855],5.321,0.0,5.321,5.321
likelihood[856],3.281,1.722,-0.106,6.587
likelihood[857],4.423,0.0,4.423,4.423
likelihood[858],4.132,1.729,0.629,7.402
likelihood[859],4.285,0.0,4.285,4.285
likelihood[860],3.253,1.708,-0.114,6.621
likelihood[861],2.381,0.0,2.381,2.381
likelihood[862],4.093,1.743,0.593,7.361
likelihood[863],4.457,0.0,4.457,4.457
likelihood[864],3.28,1.732,-0.077,6.659
likelihood[865],0.489,0.0,0.489,0.489
likelihood[866],4.139,1.731,0.653,7.483
likelihood[867],5.08,0.0,5.08,5.08
likelihood[868],3.266,1.714,-0.078,6.679
likelihood[869],0.068,0.0,0.068,0.068
likelihood[870],4.149,1.71,0.752,7.403
likelihood[871],3.4,0.0,3.4,3.4
likelihood[872],3.24,1.709,-0.053,6.611
likelihood[873],0.419,0.0,0.419,0.419
likelihood[874],4.081,1.734,0.76,7.452
likelihood[875],3.855,0.0,3.855,3.855
likelihood[876],3.287,1.721,-0.08,6.531
likelihood[877],0.122,0.0,0.122,0.122
likelihood[878],4.129,1.729,0.826,7.498
likelihood[879],4.665,0.0,4.665,4.665
likelihood[880],3.218,1.718,-0.235,6.395
likelihood[881],0.525,0.0,0.525,0.525
likelihood[882],4.087,1.742,0.728,7.544
likelihood[883],5.256,0.0,5.256,5.256
likelihood[884],3.257,1.747,-0.072,6.768
likelihood[885],4.128,1.735,0.68,7.438
likelihood[886],4.508,0.0,4.508,4.508
likelihood[887],3.221,1.701,-0.142,6.466
likelihood[888],4.117,1.723,0.796,7.59
likelihood[889],4.337,0.0,4.337,4.337
likelihood[890],3.291,1.702,0.016,6.641
likelihood[891],4.158,1.718,0.711,7.436
likelihood[892],4.826,0.0,4.826,4.826
likelihood[893],3.209,1.708,-0.273,6.441
likelihood[894],2.468,0.0,2.468,2.468
likelihood[895],4.067,1.735,0.725,7.569
likelihood[896],4.958,0.0,4.958,4.958
likelihood[897],3.295,1.741,-0.105,6.673
likelihood[898],1.332,0.0,1.332,1.332
likelihood[899],4.093,1.746,0.702,7.485
likelihood[900],3.142,0.0,3.142,3.142
likelihood[901],3.213,1.714,-0.211,6.454
likelihood[902],3.928,0.0,3.928,3.928
likelihood[903],4.073,1.743,0.758,7.549
likelihood[904],4.909,0.0,4.909,4.909
likelihood[905],3.271,1.697,-0.228,6.442
likelihood[906],2.437,0.0,2.437,2.437
likelihood[907],4.125,1.703,0.679,7.387
likelihood[908],3.251,0.0,3.251,3.251
likelihood[909],3.208,1.707,-0.116,6.495
likelihood[910],0.542,0.0,0.542,0.542
likelihood[911],4.107,1.763,0.545,7.472
likelihood[912],4.202,0.0,4.202,4.202
likelihood[913],3.263,1.709,-0.177,6.497
likelihood[914],4.113,1.706,0.756,7.482
likelihood[915],5.276,0.0,5.276,5.276
likelihood[916],3.209,1.726,-0.128,6.586
likelihood[917],3.631,0.0,3.631,3.631
likelihood[918],4.079,1.734,0.62,7.399
likelihood[919],4.705,0.0,4.705,4.705
likelihood[920],3.25,1.687,0.136,6.806
likelihood[921],3.508,0.0,3.508,3.508
likelihood[922],4.132,1.742,0.692,7.486
likelihood[923],1.206,0.0,1.206,1.206
likelihood[924],3.227,1.718,-0.156,6.527
likelihood[925],3.487,0.0,3.487,3.487
likelihood[926],4.078,1.685,0.825,7.366
likelihood[927],3.685,0.0,3.685,3.685
likelihood[928],3.267,1.76,-0.173,6.715
likelihood[929],4.118,0.0,4.118,4.118
likelihood[930],4.151,1.726,0.813,7.547
likelihood[931],2.404,0.0,2.404,2.404
likelihood[932],3.214,1.768,-0.182,6.672
likelihood[933],4.074,1.727,0.523,7.335
likelihood[934],6.474,0.0,6.474,6.474
likelihood[935],3.273,1.727,0.03,6.826
likelihood[936],4.128,1.746,0.682,7.523
likelihood[937],5.028,0.0,5.028,5.028
likelihood[938],3.198,1.688,-0.06,6.45
likelihood[939],3.431,0.0,3.431,3.431
likelihood[940],4.088,1.728,0.666,7.475
likelihood[941],5.908,0.0,5.908,5.908
likelihood[942],3.26,1.69,-0.145,6.444
likelihood[943],3.575,0.0,3.575,3.575
likelihood[944],4.109,1.723,0.839,7.586
likelihood[945],5.117,0.0,5.117,5.117
likelihood[946],3.229,1.712,-0.289,6.401
likelihood[947],2.731,0.0,2.731,2.731
likelihood[948],4.096,1.721,0.737,7.48
likelihood[949],5.522,0.0,5.522,5.522
likelihood[950],3.261,1.752,-0.146,6.765
likelihood[951],0.419,0.0,0.419,0.419
likelihood[952],4.15,1.727,0.865,7.594
likelihood[953],7.4,0.0,7.4,7.4
likelihood[954],3.244,1.7,-0.115,6.534
likelihood[955],1.264,0.0,1.264,1.264
likelihood[956],4.087,1.745,0.66,7.537
likelihood[957],1.564,0.0,1.564,1.564
likelihood[958],3.274,1.751,-0.07,6.737
likelihood[959],4.116,0.0,4.116,4.116
likelihood[960],4.119,1.724,0.74,7.505
likelihood[961],5.58,0.0,5.58,5.58
likelihood[962],5.678,0.0,5.678,5.678
likelihood[963],0.621,0.0,0.621,0.621
likelihood[964],4.565,0.0,4.565,4.565
likelihood[965],4.789,0.0,4.789,4.789
likelihood[966],1.785,0.0,1.785,1.785
likelihood[967],5.812,0.0,5.812,5.812
likelihood[968],5.55,0.0,5.55,5.55
likelihood[969],0.14,0.0,0.14,0.14
likelihood[970],4.795,0.0,4.795,4.795
likelihood[971],3.012,0.0,3.012,3.012
likelihood[972],0.837,0.0,0.837,0.837
likelihood[973],4.044,1.724,0.741,7.534
likelihood[974],6.409,0.0,6.409,6.409
likelihood[975],3.207,1.743,-0.239,6.529
likelihood[976],4.069,1.746,0.808,7.659
likelihood[977],5.294,0.0,5.294,5.294
likelihood[978],3.21,1.733,-0.157,6.603
likelihood[979],2.746,0.0,2.746,2.746
likelihood[980],4.094,1.705,0.702,7.273
likelihood[981],3.443,0.0,3.443,3.443
likelihood[982],3.213,1.714,-0.036,6.628
likelihood[983],3.028,0.0,3.028,3.028
likelihood[984],4.106,1.744,0.765,7.571
likelihood[985],5.97,0.0,5.97,5.97
likelihood[986],3.228,1.702,-0.159,6.477
likelihood[987],5.116,0.0,5.116,5.116
likelihood[988],4.09,1.734,0.68,7.453
likelihood[989],4.469,0.0,4.469,4.469
likelihood[990],4.282,0.0,4.282,4.282
likelihood[991],2.028,0.0,2.028,2.028
likelihood[992],4.293,0.0,4.293,4.293
likelihood[993],2.556,0.0,2.556,2.556
likelihood[994],4.615,0.0,4.615,4.615
likelihood[995],2.386,0.0,2.386,2.386
likelihood[996],2.434,0.0,2.434,2.434
likelihood[997],4.034,1.716,0.678,7.399
likelihood[998],2.264,0.0,2.264,2.264
likelihood[999],3.695,0.0,3.695,3.695
likelihood[1000],1.641,0.0,1.641,1.641
likelihood[1001],4.027,1.72,0.658,7.364
likelihood[1002],3.434,0.0,3.434,3.434
likelihood[1003],3.223,1.736,-0.301,6.491
likelihood[1004],4.113,1.71,0.755,7.379
likelihood[1005],3.922,0.0,3.922,3.922
likelihood[1006],4.746,0.0,4.746,4.746
likelihood[1007],2.601,0.0,2.601,2.601
likelihood[1008],4.021,1.696,0.691,7.339
likelihood[1009],6.107,0.0,6.107,6.107
likelihood[1010],4.134,0.0,4.134,4.134
likelihood[1011],3.268,0.0,3.268,3.268
likelihood[1012],4.044,1.696,0.695,7.27
likelihood[1013],5.539,0.0,5.539,5.539
likelihood[1014],3.554,0.0,3.554,3.554
likelihood[1015],2.554,0.0,2.554,2.554
likelihood[1016],4.013,1.752,0.553,7.361
likelihood[1017],5.876,0.0,5.876,5.876
likelihood[1018],3.959,0.0,3.959,3.959
likelihood[1019],3.883,0.0,3.883,3.883
likelihood[1020],4.026,1.698,0.701,7.38
likelihood[1021],4.695,0.0,4.695,4.695
likelihood[1022],2.688,0.0,2.688,2.688
likelihood[1023],4.013,1.732,0.651,7.382
likelihood[1024],1.386,0.0,1.386,1.386
likelihood[1025],4.034,1.741,0.56,7.336
likelihood[1026],3.709,0.0,3.709,3.709
likelihood[1027],4.434,0.0,4.434,4.434
likelihood[1028],4.423,0.0,4.423,4.423
likelihood[1029],3.263,0.0,3.263,3.263
likelihood[1030],2.879,0.0,2.879,2.879
likelihood[1031],4.55,0.0,4.55,4.55
likelihood[1032],0.637,0.0,0.637,0.637
likelihood[1033],3.416,0.0,3.416,3.416
likelihood[1034],4.352,0.0,4.352,4.352
likelihood[1035],4.348,0.0,4.348,4.348
likelihood[1036],4.807,0.0,4.807,4.807
likelihood[1037],4.057,0.0,4.057,4.057
likelihood[1038],3.565,0.0,3.565,3.565
likelihood[1039],3.237,1.706,-0.12,6.561
likelihood[1040],1.105,0.0,1.105,1.105
likelihood[1041],4.111,1.724,0.701,7.383
likelihood[1042],5.881,0.0,5.881,5.881
likelihood[1043],4.871,0.0,4.871,4.871
likelihood[1044],3.085,0.0,3.085,3.085
likelihood[1045],4.019,1.698,0.859,7.461
likelihood[1046],5.753,0.0,5.753,5.753
likelihood[1047],3.913,0.0,3.913,3.913
likelihood[1048],2.397,0.0,2.397,2.397
likelihood[1049],4.043,1.726,0.724,7.474
likelihood[1050],4.002,0.0,4.002,4.002
likelihood[1051],2.822,0.0,2.822,2.822
likelihood[1052],1.3,0.0,1.3,1.3
likelihood[1053],4.039,1.724,0.575,7.277
likelihood[1054],6.526,0.0,6.526,6.526
likelihood[1055],3.472,0.0,3.472,3.472
likelihood[1056],3.622,0.0,3.622,3.622
likelihood[1057],4.042,1.716,0.729,7.372
likelihood[1058],4.82,0.0,4.82,4.82
likelihood[1059],4.337,0.0,4.337,4.337
likelihood[1060],6.612,0.0,6.612,6.612
likelihood[1061],5.002,0.0,5.002,5.002
likelihood[1062],2.665,0.0,2.665,2.665
likelihood[1063],5.635,0.0,5.635,5.635
likelihood[1064],5.655,0.0,5.655,5.655
likelihood[1065],0.262,0.0,0.262,0.262
likelihood[1066],5.261,0.0,5.261,5.261
likelihood[1067],3.883,0.0,3.883,3.883
likelihood[1068],4.029,1.718,0.7,7.463
