,mean,sd,hdi_2.5%,hdi_97.5%
likelihood_unobserved[1020],121.417,563.848,-968.389,1236.241
likelihood_unobserved[1021],125.305,557.564,-975.155,1194.573
likelihood_unobserved[1022],109.856,552.662,-926.963,1229.263
likelihood_unobserved[1023],88.37,546.575,-985.192,1133.51
likelihood_unobserved[1024],87.012,562.664,-1029.389,1175.079
likelihood_unobserved[1025],88.636,558.982,-993.928,1178.172
likelihood_unobserved[1026],88.488,556.967,-1022.571,1138.065
likelihood_unobserved[1027],93.549,556.803,-936.92,1214.355
likelihood_unobserved[1028],159.414,546.578,-900.483,1231.012
likelihood_unobserved[1029],160.94,555.9,-930.15,1239.975
likelihood_unobserved[1030],162.902,552.736,-941.523,1224.662
likelihood_unobserved[1031],159.84,554.009,-909.526,1242.904
likelihood_unobserved[1032],162.551,561.48,-964.567,1220.242
likelihood_unobserved[1033],135.051,551.346,-973.025,1210.755
likelihood_unobserved[1034],269.543,556.011,-858.517,1321.323
likelihood_unobserved[1035],145.546,555.162,-950.741,1212.396
likelihood_unobserved[1036],263.044,554.715,-794.902,1356.471
likelihood_unobserved[1037],136.262,574.339,-987.872,1253.316
likelihood_unobserved[1038],262.561,551.18,-820.056,1346.935
likelihood_unobserved[1039],143.414,549.392,-966.28,1177.819
likelihood_unobserved[1040],266.647,547.373,-804.282,1331.887
likelihood_unobserved[1041],147.619,554.753,-957.764,1197.927
likelihood_unobserved[1042],262.338,558.308,-815.807,1367.943
likelihood_unobserved[1043],98.569,554.607,-980.953,1173.624
likelihood_unobserved[1044],108.061,560.422,-1008.802,1182.792
likelihood_unobserved[1045],105.513,561.002,-1001.656,1197.564
likelihood_unobserved[1046],109.331,550.569,-1026.436,1144.703
likelihood_unobserved[1047],105.817,548.813,-917.293,1189.85
likelihood_unobserved[1048],159.532,557.438,-915.948,1264.543
likelihood_unobserved[1049],288.404,550.199,-831.907,1334.405
likelihood_unobserved[1050],158.099,558.648,-884.641,1317.796
likelihood_unobserved[1051],277.515,570.125,-848.694,1377.216
likelihood_unobserved[1052],158.721,557.349,-947.809,1234.959
likelihood_unobserved[1053],276.331,561.265,-765.584,1409.711
likelihood_unobserved[1054],161.341,551.919,-931.275,1225.646
likelihood_unobserved[1055],283.783,551.894,-776.27,1363.556
likelihood_unobserved[1056],162.82,556.829,-931.123,1243.569
likelihood_unobserved[1057],285.048,559.448,-803.194,1386.033
likelihood_unobserved[1058],73.821,550.253,-998.62,1152.263
likelihood_unobserved[1059],74.106,554.8,-1001.306,1160.404
likelihood_unobserved[1060],67.319,548.011,-990.955,1126.357
likelihood_unobserved[1061],70.888,549.445,-1015.654,1154.568
likelihood_unobserved[1062],68.491,542.751,-1066.431,1068.618
likelihood_unobserved[1063],173.557,558.92,-876.491,1297.788
likelihood_unobserved[1064],165.946,560.665,-927.572,1280.734
likelihood_unobserved[1065],167.013,543.617,-875.428,1246.884
likelihood_unobserved[1066],165.601,566.741,-935.908,1273.641
likelihood_unobserved[1067],169.27,553.131,-959.369,1219.871
likelihood_unobserved[1068],125.471,550.761,-932.03,1198.8
likelihood_unobserved[1069],248.014,550.011,-805.459,1332.753
likelihood_unobserved[1070],114.544,546.962,-992.606,1147.272
likelihood_unobserved[1071],246.803,556.407,-842.42,1331.098
likelihood_unobserved[1072],126.62,557.752,-910.93,1285.859
likelihood_unobserved[1073],238.961,558.706,-860.13,1332.978
likelihood_unobserved[1074],122.178,557.413,-955.711,1196.153
likelihood_unobserved[1075],245.276,560.693,-805.461,1369.175
likelihood_unobserved[1076],118.697,548.147,-959.765,1186.688
likelihood_unobserved[1077],246.751,554.762,-876.427,1293.894
likelihood_unobserved[1078],177.111,548.129,-884.871,1265.785
likelihood_unobserved[1079],175.348,547.79,-891.641,1224.936
likelihood_unobserved[1080],169.776,549.594,-894.571,1245.861
likelihood_unobserved[1081],169.571,553.38,-911.735,1223.406
likelihood_unobserved[1082],171.132,547.469,-895.148,1227.529
likelihood_unobserved[1083],145.903,553.774,-897.138,1244.962
likelihood_unobserved[1084],268.814,561.739,-839.563,1351.118
likelihood_unobserved[1085],143.584,558.803,-962.483,1205.701
likelihood_unobserved[1086],262.715,552.358,-840.398,1338.588
likelihood_unobserved[1087],142.106,559.316,-943.66,1218.833
likelihood_unobserved[1088],256.019,545.024,-820.545,1317.8
likelihood_unobserved[1089],151.811,555.838,-954.691,1212.084
likelihood_unobserved[1090],261.097,551.212,-767.684,1372.137
likelihood_unobserved[1091],132.136,550.606,-951.646,1198.207
likelihood_unobserved[1092],268.299,555.416,-882.327,1287.743
likelihood_unobserved[1093],136.585,554.109,-953.665,1185.99
likelihood_unobserved[1094],261.247,553.724,-801.785,1350.311
likelihood_unobserved[1095],129.085,552.608,-953.81,1195.032
likelihood_unobserved[1096],260.074,562.172,-871.139,1327.313
likelihood_unobserved[1097],140.268,552.975,-880.914,1255.88
likelihood_unobserved[1098],258.291,551.148,-856.746,1290.12
likelihood_unobserved[1099],133.947,561.94,-939.342,1249.529
likelihood_unobserved[1100],260.461,557.105,-828.057,1350.589
likelihood_unobserved[1101],140.355,550.291,-935.766,1203.244
likelihood_unobserved[1102],261.518,559.954,-804.123,1345.347
likelihood_unobserved[1103],180.603,562.87,-912.013,1272.236
likelihood_unobserved[1104],309.131,551.829,-782.265,1378.75
likelihood_unobserved[1105],184.818,556.985,-946.669,1256.416
likelihood_unobserved[1106],305.717,554.326,-782.31,1380.749
likelihood_unobserved[1107],194.539,551.04,-857.997,1324.014
likelihood_unobserved[1108],304.035,566.166,-772.472,1424.766
likelihood_unobserved[1109],180.831,564.741,-920.233,1307.172
likelihood_unobserved[1110],313.997,550.938,-747.668,1432.085
likelihood_unobserved[1111],188.678,567.023,-920.72,1314.176
likelihood_unobserved[1112],304.592,557.201,-762.352,1407.164
likelihood_unobserved[1113],163.996,556.067,-925.062,1248.793
likelihood_unobserved[1114],168.988,551.899,-888.319,1262.571
likelihood_unobserved[1115],149.951,551.235,-850.934,1304.893
likelihood_unobserved[1116],164.286,540.917,-887.854,1215.468
likelihood_unobserved[1117],164.475,553.935,-894.69,1266.772
likelihood_unobserved[1118],139.528,560.042,-924.652,1279.386
likelihood_unobserved[1119],259.819,546.9,-791.589,1336.019
likelihood_unobserved[1120],132.858,540.573,-949.189,1154.364
likelihood_unobserved[1121],257.951,554.546,-801.121,1340.448
likelihood_unobserved[1122],132.801,548.91,-966.444,1192.786
likelihood_unobserved[1123],257.896,564.524,-833.596,1379.018
likelihood_unobserved[1124],136.828,558.952,-930.927,1268.766
likelihood_unobserved[1125],255.255,555.923,-793.791,1352.793
likelihood_unobserved[1126],142.074,554.845,-961.464,1197.808
likelihood_unobserved[1127],256.952,549.814,-847.205,1301.151
likelihood_unobserved[1128],162.741,550.411,-925.073,1241.977
likelihood_unobserved[1129],279.183,536.938,-767.118,1327.617
likelihood_unobserved[1130],156.125,549.358,-922.277,1219.677
likelihood_unobserved[1131],280.563,550.657,-804.239,1329.162
likelihood_unobserved[1132],158.167,556.537,-905.564,1263.202
likelihood_unobserved[1133],274.793,555.079,-829.605,1338.73
likelihood_unobserved[1134],149.003,556.531,-936.961,1236.567
likelihood_unobserved[1135],271.914,562.444,-795.519,1365.845
likelihood_unobserved[1136],155.82,559.999,-914.39,1253.063
likelihood_unobserved[1137],265.979,542.808,-773.834,1348.029
likelihood_unobserved[1138],136.138,558.839,-964.771,1229.426
likelihood_unobserved[1139],248.483,551.45,-834.811,1316.26
likelihood_unobserved[1140],135.211,553.579,-962.353,1197.394
likelihood_unobserved[1141],259.677,557.994,-837.719,1341.978
likelihood_unobserved[1142],129.286,550.804,-991.085,1185.654
likelihood_unobserved[1143],257.552,547.4,-779.577,1361.096
likelihood_unobserved[1144],150.793,559.56,-979.535,1216.225
likelihood_unobserved[1145],263.105,563.039,-811.352,1383.024
likelihood_unobserved[1146],145.597,552.332,-931.274,1235.859
likelihood_unobserved[1147],269.944,553.036,-823.364,1332.869
likelihood_unobserved[1148],148.61,557.308,-966.111,1209.004
likelihood_unobserved[1149],259.349,558.129,-904.05,1275.67
likelihood_unobserved[1150],136.499,569.958,-959.586,1238.259
likelihood_unobserved[1151],268.582,559.461,-783.196,1429.663
likelihood_unobserved[1152],137.491,553.264,-919.669,1268.887
likelihood_unobserved[1153],265.093,547.136,-828.004,1322.273
likelihood_unobserved[1154],255.066,557.767,-826.622,1362.743
likelihood_unobserved[1155],382.4,548.21,-697.046,1454.83
likelihood_unobserved[1156],255.864,556.643,-855.545,1306.897
likelihood_unobserved[1157],381.026,562.033,-678.846,1527.281
likelihood_unobserved[1158],254.451,558.534,-830.242,1362.775
likelihood_unobserved[1159],385.587,547.555,-743.251,1410.191
likelihood_unobserved[1160],267.993,556.771,-814.934,1336.962
likelihood_unobserved[1161],382.276,554.48,-713.206,1459.492
likelihood_unobserved[1162],262.673,559.002,-844.148,1328.234
likelihood_unobserved[1163],387.308,555.0,-687.993,1479.591
likelihood_unobserved[1164],198.884,560.022,-947.194,1249.357
likelihood_unobserved[1165],247.226,547.564,-805.282,1331.984
likelihood_unobserved[1166],195.845,557.899,-878.571,1309.437
likelihood_unobserved[1167],253.108,566.38,-821.088,1400.502
likelihood_unobserved[1168],84.323,552.777,-960.725,1200.169
likelihood_unobserved[1169],107.416,553.597,-983.061,1171.126
likelihood_unobserved[1170],132.893,561.181,-1020.454,1199.721
likelihood_unobserved[1171],89.63,553.075,-938.365,1218.709
likelihood_unobserved[1172],109.825,549.119,-955.546,1184.48
likelihood_unobserved[1173],136.568,558.376,-914.83,1260.942
likelihood_unobserved[1174],97.933,553.722,-985.93,1209.944
likelihood_unobserved[1175],110.6,537.964,-942.771,1157.443
likelihood_unobserved[1176],135.418,545.464,-925.532,1210.484
likelihood_unobserved[1177],92.149,545.833,-986.444,1144.081
likelihood_unobserved[1178],112.211,556.813,-1004.781,1168.769
likelihood_unobserved[1179],138.88,546.445,-907.446,1231.719
likelihood_unobserved[1180],83.978,550.075,-994.916,1140.324
likelihood_unobserved[1181],112.934,561.815,-979.487,1223.146
likelihood_unobserved[1182],136.742,555.023,-988.755,1170.616
likelihood_unobserved[1183],97.456,550.631,-976.574,1173.895
likelihood_unobserved[1184],116.472,553.797,-964.126,1170.749
likelihood_unobserved[1185],139.72,557.295,-960.848,1203.364
likelihood_unobserved[1186],89.402,558.36,-1035.656,1138.864
likelihood_unobserved[1187],110.526,554.816,-906.28,1252.346
likelihood_unobserved[1188],143.498,556.912,-925.582,1249.604
likelihood_unobserved[1189],78.637,557.498,-1003.715,1184.618
likelihood_unobserved[1190],113.556,571.105,-988.863,1218.354
likelihood_unobserved[1191],133.393,567.312,-952.518,1249.649
likelihood_unobserved[1192],95.183,544.211,-983.549,1142.825
likelihood_unobserved[1193],117.342,555.179,-997.838,1183.739
likelihood_unobserved[1194],138.627,555.49,-974.489,1194.945
likelihood_unobserved[1195],91.855,561.643,-973.472,1229.225
likelihood_unobserved[1196],117.391,558.717,-1023.533,1187.107
likelihood_unobserved[1197],145.354,553.893,-964.458,1199.174
likelihood_unobserved[1198],89.133,544.468,-962.567,1138.409
likelihood_unobserved[1199],109.963,554.6,-919.221,1275.632
likelihood_unobserved[1200],140.627,552.998,-895.316,1291.335
likelihood_unobserved[1201],88.266,561.038,-1000.68,1214.252
likelihood_unobserved[1202],116.693,549.0,-956.896,1176.33
likelihood_unobserved[1203],131.078,563.211,-1009.752,1169.662
likelihood_unobserved[1204],93.483,552.552,-981.945,1200.956
likelihood_unobserved[1205],114.187,561.127,-970.012,1217.475
likelihood_unobserved[1206],144.536,557.125,-973.803,1200.878
likelihood_unobserved[1207],89.038,561.263,-969.928,1230.833
likelihood_unobserved[1208],108.411,559.513,-1017.084,1181.649
likelihood_unobserved[1209],133.507,552.742,-978.766,1181.515
likelihood_unobserved[1210],93.393,558.004,-1011.019,1160.098
likelihood_unobserved[1211],114.09,546.744,-979.82,1167.674
likelihood_unobserved[1212],145.357,548.347,-971.945,1171.396
likelihood_unobserved[1213],92.489,559.557,-985.628,1232.513
likelihood_unobserved[1214],109.628,551.002,-968.221,1175.704
likelihood_unobserved[1215],145.805,545.684,-888.385,1236.704
likelihood_unobserved[1216],86.872,551.242,-1003.181,1155.415
likelihood_unobserved[1217],117.673,555.021,-934.366,1231.237
likelihood_unobserved[1218],140.636,549.924,-933.193,1222.654
likelihood_unobserved[1219],93.511,553.314,-982.137,1185.03
likelihood_unobserved[1220],107.617,562.209,-970.911,1221.982
likelihood_unobserved[1221],140.19,551.188,-906.206,1254.608
likelihood_unobserved[1222],82.643,558.68,-1021.869,1164.33
likelihood_unobserved[1223],114.322,558.845,-952.439,1223.155
likelihood_unobserved[1224],144.545,552.233,-923.11,1245.224
likelihood_unobserved[1225],89.137,566.271,-993.724,1204.046
likelihood_unobserved[1226],120.472,565.405,-945.818,1273.502
likelihood_unobserved[1227],134.677,554.671,-946.184,1233.102
likelihood_unobserved[1228],76.25,558.983,-1032.935,1143.513
likelihood_unobserved[1229],110.146,559.076,-969.575,1261.442
likelihood_unobserved[1230],126.65,557.485,-970.622,1211.894
likelihood_unobserved[1231],85.376,554.819,-959.26,1200.196
likelihood_unobserved[1232],108.409,550.149,-970.008,1185.876
likelihood_unobserved[1233],140.089,553.446,-919.938,1233.595
likelihood_unobserved[1234],87.872,553.486,-989.943,1189.411
likelihood_unobserved[1235],111.913,546.847,-918.394,1231.585
likelihood_unobserved[1236],136.297,552.535,-957.755,1219.318
likelihood_unobserved[1237],85.083,562.621,-1082.143,1141.354
likelihood_unobserved[1238],109.637,554.752,-965.894,1193.686
likelihood_unobserved[1239],130.86,554.94,-995.885,1177.215
likelihood_unobserved[1240],85.703,565.46,-1007.6,1210.725
likelihood_unobserved[1241],108.119,548.426,-904.242,1248.37
likelihood_unobserved[1242],128.104,561.243,-1005.852,1180.739
likelihood_unobserved[1243],88.259,555.892,-1003.138,1175.823
likelihood_unobserved[1244],108.969,543.186,-968.126,1145.175
likelihood_unobserved[1245],129.174,549.074,-947.995,1173.12
likelihood_unobserved[1246],91.334,551.149,-986.736,1177.157
likelihood_unobserved[1247],105.839,551.838,-974.122,1181.423
likelihood_unobserved[1248],122.151,559.529,-989.805,1210.137
likelihood_unobserved[1249],89.003,560.502,-996.243,1186.664
likelihood_unobserved[1250],107.464,556.956,-948.603,1217.614
likelihood_unobserved[1251],135.563,557.404,-956.052,1230.912
likelihood_unobserved[1252],87.065,560.875,-974.548,1243.153
likelihood_unobserved[1253],123.68,553.445,-999.365,1166.146
likelihood_unobserved[1254],128.65,560.669,-961.036,1213.463
likelihood_unobserved[1255],94.993,554.48,-988.321,1196.132
likelihood_unobserved[1256],117.197,556.104,-916.843,1220.782
likelihood_unobserved[1257],132.441,557.529,-969.627,1198.806
likelihood_unobserved[1258],84.61,552.665,-1019.85,1155.426
likelihood_unobserved[1259],110.432,541.705,-961.862,1177.357
likelihood_unobserved[1260],133.097,549.157,-923.453,1204.97
likelihood_unobserved[1261],79.727,549.182,-1005.761,1150.834
likelihood_unobserved[1262],104.49,552.851,-986.967,1151.763
likelihood_unobserved[1263],132.926,561.218,-978.647,1228.787
likelihood_unobserved[1264],82.321,550.215,-1029.173,1127.039
likelihood_unobserved[1265],107.957,553.445,-980.414,1195.364
likelihood_unobserved[1266],120.72,554.356,-981.217,1207.161
likelihood_unobserved[1267],86.37,555.685,-967.194,1194.243
likelihood_unobserved[1268],111.474,553.41,-928.7,1206.268
likelihood_unobserved[1269],135.212,555.134,-949.335,1222.535
likelihood_unobserved[1270],84.251,559.075,-988.753,1175.473
likelihood_unobserved[1271],103.732,548.498,-1019.822,1131.457
likelihood_unobserved[1272],147.667,547.318,-938.2,1184.426
likelihood_unobserved[1273],90.853,553.621,-1038.939,1149.846
likelihood_unobserved[1274],113.928,563.872,-966.559,1222.979
likelihood_unobserved[1275],137.488,560.243,-957.391,1255.575
likelihood_unobserved[1276],89.296,552.66,-964.647,1160.188
likelihood_unobserved[1277],105.862,549.908,-975.434,1170.154
likelihood_unobserved[1278],133.795,554.946,-898.379,1262.588
likelihood_unobserved[1279],84.524,557.819,-962.09,1219.879
likelihood_unobserved[1280],104.172,564.132,-1023.25,1156.936
likelihood_unobserved[1281],135.961,553.007,-925.788,1219.459
likelihood_unobserved[1282],84.319,546.094,-978.358,1174.126
likelihood_unobserved[1283],101.166,557.86,-990.473,1201.285
likelihood_unobserved[1284],140.242,542.494,-955.279,1182.494
likelihood_unobserved[1285],83.969,556.351,-1002.447,1174.578
likelihood_unobserved[1286],114.833,550.676,-988.422,1148.703
likelihood_unobserved[1287],126.635,544.42,-933.908,1202.146
likelihood_unobserved[1288],87.122,554.021,-969.264,1190.155
likelihood_unobserved[1289],104.963,562.602,-953.67,1247.22
likelihood_unobserved[1290],140.69,561.751,-955.952,1219.431
likelihood_unobserved[1291],90.855,534.877,-911.881,1169.696
likelihood_unobserved[1292],117.193,558.302,-930.67,1234.014
likelihood_unobserved[1293],131.534,551.328,-956.701,1221.872
likelihood_unobserved[1294],79.835,530.744,-919.929,1150.053
likelihood_unobserved[1295],114.947,549.551,-975.409,1167.209
likelihood_unobserved[1296],140.571,557.936,-933.186,1249.923
likelihood_unobserved[1297],84.179,548.61,-969.8,1144.836
likelihood_unobserved[1298],120.483,558.04,-967.431,1208.154
likelihood_unobserved[1299],136.503,557.732,-929.949,1243.33
likelihood_unobserved[1300],85.302,549.926,-976.147,1182.402
likelihood_unobserved[1301],119.109,554.445,-950.791,1197.556
likelihood_unobserved[1302],140.226,554.734,-930.913,1217.444
likelihood_unobserved[1303],90.493,543.452,-989.284,1143.876
likelihood_unobserved[1304],112.45,559.735,-969.98,1223.051
likelihood_unobserved[1305],133.404,554.516,-920.61,1218.28
likelihood_unobserved[1306],88.355,562.043,-1047.092,1151.748
likelihood_unobserved[1307],102.49,553.912,-989.291,1191.158
likelihood_unobserved[1308],135.849,545.968,-934.15,1212.658
likelihood_unobserved[1309],87.377,554.251,-1046.69,1114.759
likelihood_unobserved[1310],117.914,549.396,-973.202,1157.353
likelihood_unobserved[1311],135.806,550.558,-928.0,1229.697
likelihood_unobserved[1312],79.637,559.236,-968.253,1186.795
likelihood_unobserved[1313],108.764,555.588,-958.676,1216.835
likelihood_unobserved[1314],135.376,570.757,-935.707,1293.95
likelihood_unobserved[1315],83.289,552.673,-982.088,1193.025
likelihood_unobserved[1316],115.907,560.299,-946.676,1278.892
likelihood_unobserved[1317],140.732,562.913,-961.184,1234.778
likelihood_unobserved[1318],87.235,548.267,-1001.938,1119.146
likelihood_unobserved[1319],116.017,564.617,-1000.77,1194.578
likelihood_unobserved[1320],138.223,549.121,-948.104,1181.163
likelihood_unobserved[1321],81.609,556.055,-1009.458,1153.421
likelihood_unobserved[1322],103.08,550.831,-901.982,1240.184
likelihood_unobserved[1323],125.108,554.787,-906.098,1260.613
likelihood_unobserved[1324],90.435,557.774,-996.682,1189.236
likelihood_unobserved[1325],106.131,544.248,-979.949,1139.712
likelihood_unobserved[1326],139.314,559.473,-938.539,1241.038
likelihood_unobserved[1327],88.811,566.029,-1005.949,1189.375
likelihood_unobserved[1328],112.209,547.582,-981.543,1172.465
likelihood_unobserved[1329],132.245,558.994,-950.239,1245.257
likelihood_unobserved[1330],78.932,555.076,-985.931,1162.802
likelihood_unobserved[1331],116.433,551.814,-979.663,1171.272
likelihood_unobserved[1332],131.486,562.729,-1006.628,1192.116
likelihood_unobserved[1333],76.215,555.27,-1008.164,1134.903
likelihood_unobserved[1334],106.584,549.78,-958.837,1171.598
likelihood_unobserved[1335],140.697,558.203,-969.49,1199.358
likelihood_unobserved[1336],88.538,548.162,-942.645,1228.286
likelihood_unobserved[1337],114.696,536.728,-914.195,1188.977
likelihood_unobserved[1338],130.351,557.711,-993.69,1181.891
likelihood_unobserved[1339],86.022,552.315,-951.776,1215.641
likelihood_unobserved[1340],116.322,559.041,-980.181,1192.734
likelihood_unobserved[1341],138.021,557.173,-984.341,1190.105
likelihood_unobserved[1342],117.804,561.994,-1034.889,1166.831
likelihood_unobserved[1343],122.153,552.086,-976.165,1188.673
likelihood_unobserved[1344],114.327,555.944,-984.584,1199.39
likelihood_unobserved[1345],120.235,561.379,-956.52,1234.68
likelihood_unobserved[1346],122.4,565.823,-984.41,1223.731
likelihood_unobserved[1347],121.852,559.785,-1041.188,1157.267
likelihood_unobserved[1348],115.407,560.363,-961.63,1191.554
likelihood_unobserved[1349],120.931,558.025,-975.679,1217.08
likelihood_unobserved[1350],115.108,560.968,-960.18,1200.991
likelihood_unobserved[1351],122.952,556.201,-915.536,1238.074
likelihood_unobserved[1352],117.029,552.729,-985.281,1173.852
likelihood_unobserved[1353],120.734,550.361,-966.886,1193.804
likelihood_unobserved[1354],110.407,557.448,-963.795,1212.288
likelihood_unobserved[1355],119.885,556.518,-987.858,1167.464
likelihood_unobserved[1356],115.292,559.872,-1011.594,1177.944
likelihood_unobserved[1357],120.202,553.177,-967.435,1212.419
likelihood_unobserved[1358],118.772,558.125,-1001.257,1169.148
likelihood_unobserved[1359],109.683,555.459,-1000.187,1182.678
likelihood_unobserved[1360],120.363,555.691,-951.685,1222.969
likelihood_unobserved[1361],123.652,555.36,-930.413,1232.198
likelihood_unobserved[1362],119.927,557.769,-954.143,1220.396
likelihood_unobserved[1363],115.862,553.84,-963.147,1187.982
likelihood_unobserved[1364],114.211,556.367,-935.972,1242.952
likelihood_unobserved[1365],123.735,550.641,-1005.809,1164.641
likelihood_unobserved[1366],114.47,556.104,-992.577,1176.042
likelihood_unobserved[1367],122.337,560.536,-929.254,1249.85
likelihood_unobserved[1368],114.657,549.729,-931.32,1209.414
likelihood_unobserved[1369],119.011,556.543,-995.223,1168.18
likelihood_unobserved[1370],111.828,547.37,-997.307,1152.779
likelihood_unobserved[1371],124.123,551.148,-1008.087,1163.682
likelihood_unobserved[1372],113.171,553.479,-939.576,1215.828
likelihood_unobserved[1373],125.01,561.541,-950.406,1272.532
likelihood_unobserved[1374],124.721,550.38,-978.145,1179.566
likelihood_unobserved[1375],113.888,552.355,-1024.859,1156.26
likelihood_unobserved[1376],126.896,557.258,-956.835,1226.975
likelihood_unobserved[1377],121.098,552.005,-977.23,1159.681
likelihood_unobserved[1378],121.132,553.909,-1018.206,1163.32
likelihood_unobserved[1379],114.312,554.521,-977.749,1179.078
likelihood_unobserved[1380],121.263,556.634,-917.154,1282.336
likelihood_unobserved[1381],112.568,542.614,-959.724,1154.886
likelihood_unobserved[1382],271.969,549.749,-826.335,1304.908
likelihood_unobserved[1383],282.4,554.374,-824.901,1333.127
likelihood_unobserved[1384],270.668,561.88,-846.649,1352.602
likelihood_unobserved[1385],276.328,549.577,-765.404,1382.047
likelihood_unobserved[1386],273.259,557.751,-774.029,1406.541
likelihood_unobserved[1387],266.056,553.76,-800.828,1365.245
likelihood_unobserved[1388],270.124,558.671,-841.274,1350.443
likelihood_unobserved[1389],272.345,560.707,-826.592,1376.02
likelihood_unobserved[1390],268.32,560.718,-799.596,1404.062
likelihood_unobserved[1391],270.686,552.943,-832.189,1318.897
likelihood_unobserved[1392],277.883,546.811,-768.879,1354.514
likelihood_unobserved[1393],270.4,558.456,-812.897,1356.388
likelihood_unobserved[1394],274.094,558.359,-840.521,1356.268
likelihood_unobserved[1395],273.435,552.231,-777.428,1368.579
likelihood_unobserved[1396],277.184,556.698,-809.097,1367.333
likelihood_unobserved[1397],277.392,560.46,-820.507,1369.469
likelihood_unobserved[1398],270.916,561.997,-848.627,1343.24
likelihood_unobserved[1399],267.65,553.87,-879.665,1284.031
likelihood_unobserved[1400],272.358,537.593,-820.217,1297.759
likelihood_unobserved[1401],267.789,568.243,-820.612,1389.555
likelihood_unobserved[1402],272.821,557.224,-853.49,1310.853
likelihood_unobserved[1403],264.593,561.378,-852.634,1344.138
likelihood_unobserved[1404],280.874,559.198,-851.175,1360.731
likelihood_unobserved[1405],273.387,554.268,-766.825,1380.385
likelihood_unobserved[1406],274.665,553.742,-790.639,1350.186
likelihood_unobserved[1407],270.573,554.632,-767.14,1387.78
likelihood_unobserved[1408],268.93,551.065,-796.371,1330.217
likelihood_unobserved[1409],265.563,560.761,-815.788,1376.135
likelihood_unobserved[1410],269.513,554.231,-817.286,1365.291
likelihood_unobserved[1411],266.271,548.959,-803.305,1329.428
likelihood_unobserved[1412],276.429,557.235,-787.57,1379.47
likelihood_unobserved[1413],270.94,552.629,-799.523,1350.729
likelihood_unobserved[1414],272.664,551.081,-853.562,1306.149
likelihood_unobserved[1415],272.145,546.22,-756.224,1380.508
likelihood_unobserved[1416],269.569,556.731,-822.738,1323.729
likelihood_unobserved[1417],264.207,550.863,-788.756,1361.606
likelihood_unobserved[1418],348.553,545.732,-691.725,1424.637
likelihood_unobserved[1419],335.576,561.971,-709.761,1486.584
likelihood_unobserved[1420],348.539,556.142,-713.765,1478.619
likelihood_unobserved[1421],309.355,555.291,-763.611,1422.464
likelihood_unobserved[1422],326.286,558.69,-769.065,1423.162
likelihood_unobserved[1423],311.596,566.822,-806.001,1391.391
likelihood_unobserved[1424],121.506,547.24,-961.126,1183.622
likelihood_unobserved[1425],176.39,555.602,-912.129,1250.267
likelihood_unobserved[1426],136.103,554.508,-945.993,1192.283
likelihood_unobserved[1427],177.93,547.913,-921.859,1214.373
likelihood_unobserved[1428],129.148,563.721,-993.64,1206.04
likelihood_unobserved[1429],170.461,556.748,-937.452,1234.493
likelihood_unobserved[1430],124.675,554.688,-941.14,1230.44
likelihood_unobserved[1431],172.419,559.308,-981.441,1213.054
likelihood_unobserved[1432],128.586,554.753,-972.87,1183.37
likelihood_unobserved[1433],181.106,550.248,-904.348,1236.828
likelihood_unobserved[1434],121.818,558.541,-972.627,1193.214
likelihood_unobserved[1435],179.664,547.191,-899.133,1277.857
likelihood_unobserved[1436],112.215,562.576,-989.026,1194.546
likelihood_unobserved[1437],175.454,557.203,-909.018,1274.365
likelihood_unobserved[1438],123.258,550.474,-982.434,1166.568
likelihood_unobserved[1439],174.436,560.822,-946.731,1262.312
likelihood_unobserved[1440],123.172,550.759,-933.532,1222.176
likelihood_unobserved[1441],176.981,549.631,-946.871,1208.456
likelihood_unobserved[1442],111.085,549.768,-941.061,1188.501
likelihood_unobserved[1443],169.027,555.058,-931.864,1248.19
likelihood_unobserved[1444],113.1,561.621,-950.085,1237.169
likelihood_unobserved[1445],165.799,554.763,-937.374,1227.47
likelihood_unobserved[1446],110.805,546.564,-966.362,1151.726
likelihood_unobserved[1447],163.614,566.674,-931.754,1274.283
likelihood_unobserved[1448],113.354,557.303,-977.672,1204.666
likelihood_unobserved[1449],164.695,561.276,-922.671,1299.262
likelihood_unobserved[1450],112.921,552.882,-985.469,1147.408
likelihood_unobserved[1451],162.954,548.133,-931.725,1198.323
likelihood_unobserved[1452],114.372,557.21,-960.82,1219.85
likelihood_unobserved[1453],165.645,553.623,-906.452,1234.606
likelihood_unobserved[1454],109.947,538.119,-935.109,1158.104
likelihood_unobserved[1455],162.242,554.065,-909.219,1237.842
likelihood_unobserved[1456],118.748,553.81,-960.859,1234.823
likelihood_unobserved[1457],165.608,556.896,-979.141,1221.42
likelihood_unobserved[1458],110.088,558.221,-975.602,1185.964
likelihood_unobserved[1459],170.702,560.768,-931.614,1267.742
likelihood_unobserved[1460],114.582,562.438,-969.449,1211.89
likelihood_unobserved[1461],156.232,555.703,-930.028,1244.378
likelihood_unobserved[1462],112.63,550.855,-913.106,1239.851
likelihood_unobserved[1463],157.384,550.495,-932.105,1224.265
likelihood_unobserved[1464],126.297,549.577,-941.06,1209.167
likelihood_unobserved[1465],162.859,562.16,-925.047,1285.027
likelihood_unobserved[1466],110.641,543.671,-910.021,1214.902
likelihood_unobserved[1467],164.274,551.134,-960.708,1199.131
likelihood_unobserved[1468],106.007,556.626,-992.849,1188.819
